spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.635,0,Electric_Kettle,sess_1775549807051,1775549821330,27808,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.635,0,Electric_Kettle,sess_1775549807051,1775549821347,27997,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.635,0,Electric_Kettle,sess_1775549807051,1775549821413,28059,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.635,0,Electric_Kettle,sess_1775549807051,1775549821468,28127,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.635,0,Electric_Kettle,sess_1775549807051,1775549821536,28196,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.635,0,Electric_Kettle,sess_1775549807051,1775549821604,28263,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.446,0.000000,27.628,0,Electric_Kettle,sess_1775549807051,1775549821889,28333,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.332,0.000000,27.628,0,Electric_Kettle,sess_1775549807051,1775549821915,28528,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.332,0.000000,27.628,0,Electric_Kettle,sess_1775549807051,1775549821919,28591,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.332,0.000000,27.628,0,Electric_Kettle,sess_1775549807051,1775549821985,28654,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.332,0.000000,27.628,0,Electric_Kettle,sess_1775549807051,1775549822080,28723,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.332,0.000000,27.628,0,Electric_Kettle,sess_1775549807051,1775549822134,28792,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.365,0.000000,27.632,0,Electric_Kettle,sess_1775549807051,1775549822435,29052,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.365,0.000000,27.632,0,Electric_Kettle,sess_1775549807051,1775549822439,29115,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.365,0.000000,27.632,0,Electric_Kettle,sess_1775549807051,1775549822518,29178,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.365,0.000000,27.632,0,Electric_Kettle,sess_1775549807051,1775549822599,29247,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.365,0.000000,27.632,0,Electric_Kettle,sess_1775549807051,1775549822653,29316,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.495,0.000000,27.629,0,Electric_Kettle,sess_1775549807051,1775549822951,29577,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.495,0.000000,27.629,0,Electric_Kettle,sess_1775549807051,1775549822968,29639,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.495,0.000000,27.629,0,Electric_Kettle,sess_1775549807051,1775549823036,29703,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.495,0.000000,27.629,0,Electric_Kettle,sess_1775549807051,1775549823117,29771,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.495,0.000000,27.629,0,Electric_Kettle,sess_1775549807051,1775549823171,29840,0,0,1,0,0,32768.00,0,4
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.000000,0.000000,0.000000,228.495,2.750109,27.625,0,Electric_Kettle,sess_1775549807051,1775549823431,30038,0,0,1,0,0,32768.00,0,4
0.000000,4.471324,18.433317,-19.192305,10.517742,0.779954,2.0832,15.671305,0.803383,25.000000,228.652,5.726932,27.625,0,Electric_Kettle,sess_1775549807051,1775549823474,30110,0,1,1,0,0,32768.00,0,4
32.154510,9.547408,-6.263335,-62.629757,1.612482,0.002126,0.6436,15.555407,0.870934,0.448998,228.652,5.932642,27.625,0,Electric_Kettle,sess_1775549807051,1775549823566,30204,0,1,1,0,0,32768.00,0,4
30.511761,3.930723,-13.583611,-63.204727,4.149024,0.080481,0.4781,14.764756,0.668194,0.224077,228.652,5.826293,27.625,0,Electric_Kettle,sess_1775549807051,1775549823673,30303,0,1,1,0,0,32768.00,0,4
30.628771,12.699189,-4.570345,-64.075363,0.062488,0.040563,0.7594,15.155167,0.268254,0.215425,228.652,5.870895,27.623,0,Electric_Kettle,sess_1775549807051,1775549823966,30599,0,1,1,0,0,32768.00,0,4
33.672165,4.242758,-24.916004,-62.893177,0.538140,0.030785,0.4104,15.846447,0.399609,0.295162,228.780,5.732265,27.623,0,Electric_Kettle,sess_1775549807051,1775549824077,30694,0,1,1,0,0,32768.00,0,4
29.870003,9.155900,-6.821470,-65.842499,4.175041,0.094197,0.9700,15.625997,0.886354,0.009684,228.780,5.736706,27.623,0,Electric_Kettle,sess_1775549807051,1775549824157,30792,0,1,1,0,0,32768.00,0,4
37.441914,9.426634,-7.767983,-46.644753,2.175484,0.039137,7.5768,16.371552,0.732924,0.186914,228.780,5.854943,27.629,0,Electric_Kettle,sess_1775549807051,1775549824482,31084,0,1,1,0,0,32768.00,0,4
34.393768,4.573607,-18.448067,-61.067081,5.658014,0.052150,1.1159,16.742275,0.719551,0.249211,228.575,5.738214,27.629,0,Electric_Kettle,sess_1775549807051,1775549824539,31178,0,1,1,0,0,32768.00,0,4
32.902878,12.237844,-3.557742,-64.151459,1.676470,0.047705,0.4304,15.831872,0.825362,0.289658,228.575,5.871183,27.629,0,Electric_Kettle,sess_1775549807051,1775549824647,31274,0,1,1,0,0,32768.00,0,4
30.737417,12.758448,-3.166971,-62.192516,2.478408,0.035898,0.8793,15.330509,0.482060,0.029086,228.575,5.857522,27.622,0,Electric_Kettle,sess_1775549807051,1775549824984,31374,0,1,1,0,0,32768.00,0,4
32.694897,3.454038,-14.700270,-63.346802,0.075954,0.143796,1.6837,15.531840,0.162296,0.002715,227.996,5.775125,27.622,0,Electric_Kettle,sess_1775549807051,1775549825010,31569,0,1,1,0,0,32768.00,0,4
29.010069,11.305506,-5.671553,-62.998741,0.023631,0.006246,0.7608,17.018965,0.353754,0.391678,227.996,5.956084,27.622,0,Electric_Kettle,sess_1775549807051,1775549825014,31663,0,1,1,0,0,32768.00,0,4
32.744263,12.442156,-3.479647,-60.878300,10.180861,0.127338,2.2987,16.371944,0.710003,0.059562,227.996,5.927704,27.622,0,Electric_Kettle,sess_1775549807051,1775549825121,31756,0,1,1,0,0,32768.00,0,4
30.904829,12.101393,-3.846100,-63.378124,1.679001,0.062942,1.5354,15.744293,0.754050,0.033376,227.996,5.943532,27.622,0,Electric_Kettle,sess_1775549807051,1775549825228,31856,0,1,1,0,0,32768.00,0,4
33.632011,11.844767,-5.313268,-64.937599,0.002713,0.113582,0.7298,16.492313,0.280083,0.079606,227.996,5.949775,27.621,0,Electric_Kettle,sess_1775549807051,1775549825502,32055,1,1,1,0,1,32768.00,0,4
30.487787,13.056629,-4.063054,-65.292519,0.003647,0.071788,0.6247,15.494730,0.278302,0.019223,227.330,5.940625,27.621,0,Electric_Kettle,sess_1775549807051,1775549825517,32148,1,1,1,0,2,32768.00,0,4
31.750572,12.123497,-4.105721,-64.031151,2.553058,0.027361,0.7131,15.709303,0.826931,0.296333,227.330,5.799793,27.621,0,Electric_Kettle,sess_1775549807051,1775549825613,32241,1,1,1,0,8,32768.00,0,4
31.509674,12.391286,-3.533672,-61.594959,3.635760,0.121164,1.0091,15.931845,0.630201,0.066097,227.330,5.830461,27.621,0,Electric_Kettle,sess_1775549807051,1775549825721,32341,1,1,1,0,14,32768.00,0,4
33.553436,10.202895,-6.816410,-65.712173,2.143692,0.112467,1.8105,15.161526,0.531373,0.206409,227.330,5.754492,27.615,0,Electric_Kettle,sess_1775549807051,1775549825986,32542,1,1,1,0,18,32768.00,0,4
29.931725,7.142084,-10.112125,-64.229424,0.001518,0.041093,0.9102,17.152769,0.228565,0.230356,227.330,5.860538,27.615,0,Electric_Kettle,sess_1775549807051,1775549826000,32637,1,1,1,0,19,32768.00,0,4
33.598259,11.080904,-4.863410,-66.320923,2.628746,0.045524,4.0533,15.364807,0.776473,0.137079,226.824,5.924807,27.615,0,Electric_Kettle,sess_1775549807051,1775549826098,32730,1,1,1,0,20,32768.00,0,4
31.025219,6.483839,-9.902020,-64.073631,1.416349,0.018453,1.6465,16.192509,0.539308,0.283463,226.824,5.790450,27.615,0,Electric_Kettle,sess_1775549807051,1775549826206,32829,1,1,1,0,20,32768.00,0,4
31.656984,4.053542,-18.876612,-64.394768,0.449066,0.049407,0.5070,15.127711,0.999347,0.053825,226.824,5.765516,27.612,0,Electric_Kettle,sess_1775549807051,1775549826540,32927,0,1,1,0,18,32768.00,0,4
30.482079,6.403291,-12.919512,-59.870876,0.098825,0.003209,1.0122,16.274195,0.459816,0.316251,226.422,5.861211,27.612,0,Electric_Kettle,sess_1775549807051,1775549826567,33120,1,1,1,0,19,32768.00,0,4
31.187788,11.316761,-5.834544,-64.521545,0.018526,0.097908,0.6775,16.600121,0.297236,0.144030,226.422,5.928746,27.612,0,Electric_Kettle,sess_1775549807051,1775549826571,33213,1,1,1,0,20,32768.00,0,4
31.061539,12.346664,-3.651029,-63.435623,1.356726,0.051916,0.9338,15.298085,0.741835,0.068813,226.422,5.896108,27.612,0,Electric_Kettle,sess_1775549807051,1775549826678,33306,1,1,1,0,20,32768.00,0,4
34.687046,12.211989,-3.752908,-46.934715,3.655481,0.072209,0.0000,16.412441,0.563032,0.008842,226.422,5.900279,27.612,0,Electric_Kettle,sess_1775549807051,1775549826786,33406,1,1,1,0,20,32768.00,0,4
31.646406,4.849551,-21.109915,-59.278675,4.178378,0.061771,2.6769,16.719320,0.731026,0.202936,226.422,5.723385,27.606,0,Electric_Kettle,sess_1775549807051,1775549827023,33602,0,1,1,0,18,32768.00,0,4
29.367947,10.729594,-6.119155,-54.924198,5.154406,0.065975,0.7678,15.958591,1.058602,0.450578,226.517,5.929692,27.606,0,Electric_Kettle,sess_1775549807051,1775549827077,33696,1,1,1,0,15,32768.00,0,4
34.488770,12.234407,-3.824634,-64.287918,2.001079,0.002697,2.5307,14.586123,0.617085,0.134252,226.517,5.866006,27.606,0,Electric_Kettle,sess_1775549807051,1775549827160,33789,1,1,1,0,20,32768.00,0,4
32.979439,12.272388,-3.572247,-63.097687,1.973978,0.028861,45.3788,15.982534,0.744891,0.126579,226.517,5.925407,27.606,0,Electric_Kettle,sess_1775549807051,1775549827255,33889,1,1,1,0,20,32768.00,0,4
29.521435,12.674123,-4.284683,-59.032074,0.046487,0.010620,1.1069,15.774746,0.512205,0.266166,226.517,5.825574,27.603,0,Electric_Kettle,sess_1775549807051,1775549827513,34090,1,1,1,0,20,32768.00,0,4
34.453903,10.793617,-9.247107,-46.902580,7.203593,0.041024,97.3193,15.925068,0.875292,0.249403,226.517,5.709341,27.603,0,Electric_Kettle,sess_1775549807051,1775549827566,34184,1,1,1,0,20,32768.00,0,4
36.382820,3.952347,-21.452532,-64.592827,2.467566,0.042044,0.5306,15.382755,0.671060,0.032745,226.649,5.724297,27.603,0,Electric_Kettle,sess_1775549807051,1775549827651,34277,0,1,1,0,18,32768.00,0,4
32.987331,5.887022,-10.306359,-62.668144,8.869506,0.052888,0.2977,15.499680,0.940106,0.106899,226.649,5.675343,27.603,0,Electric_Kettle,sess_1775549807051,1775549827745,34376,1,1,1,0,11,32768.00,0,4
33.607967,3.725493,-17.628902,-63.456425,0.065191,0.089288,1.1161,14.993256,0.189750,0.130453,226.501,5.769253,27.609,0,Electric_Kettle,sess_1775549807051,1775549828304,34944,0,1,1,0,13,32768.00,0,4
35.286472,8.594973,-8.566835,-49.460052,0.818113,0.071565,2.3132,15.774891,1.005034,0.095271,226.501,5.801327,27.603,0,Electric_Kettle,sess_1775549807051,1775549828548,35135,1,1,1,0,10,32768.00,0,4
29.351461,10.152241,-6.980125,-54.510818,10.512500,0.422646,0.5407,15.714003,0.936690,0.035858,226.501,5.817969,27.603,0,Electric_Kettle,sess_1775549807051,1775549828601,35229,1,1,1,0,13,32768.00,0,4
33.784962,12.818705,-3.041783,-47.863899,1.308104,0.073138,0.0000,15.166321,0.610131,0.036487,226.501,5.834952,27.603,0,Electric_Kettle,sess_1775549807051,1775549828709,35323,1,1,1,0,19,32768.00,0,4
37.932144,12.179214,-3.708822,-66.147614,3.156522,0.208135,4.3571,16.257423,0.655559,0.108155,226.501,5.885438,27.603,0,Electric_Kettle,sess_1775549807051,1775549828790,35422,1,1,1,0,20,32768.00,0,4
29.172066,11.171899,-6.338491,-66.616913,0.002737,0.052465,1.4473,18.000000,0.138078,0.317576,226.205,5.757687,27.612,0,Electric_Kettle,sess_1775549807051,1775549829075,35716,1,1,1,0,20,32768.00,0,4
31.250811,4.892078,-11.499399,-63.814171,1.936939,0.037308,0.6197,16.356798,0.919869,0.051975,226.205,5.733746,27.612,0,Electric_Kettle,sess_1775549807051,1775549829183,35809,1,1,1,0,20,32768.00,0,4
30.227852,6.080417,-10.310225,-64.036858,1.179469,0.057314,0.5741,15.577907,0.598507,0.158831,226.205,5.660890,27.612,0,Electric_Kettle,sess_1775549807051,1775549829291,35909,1,1,1,0,20,32768.00,0,4
30.719366,3.247347,-17.041756,-61.981056,0.262029,0.175398,0.6759,16.483376,0.544253,0.142210,226.009,5.636605,27.612,0,Electric_Kettle,sess_1775549807051,1775549829594,36201,0,1,1,0,18,32768.00,0,4
32.277794,10.553078,-8.133892,-47.981602,14.348395,0.041859,2.1827,16.689270,1.289785,0.600518,226.009,5.907396,27.612,0,Electric_Kettle,sess_1775549807051,1775549829660,36294,1,1,1,0,13,32768.00,0,4
33.523724,12.017723,-4.189766,-64.996208,3.446706,0.035069,0.9151,15.998467,0.693384,0.228923,226.009,5.799209,27.612,0,Electric_Kettle,sess_1775549807051,1775549829769,36390,1,1,1,0,19,32768.00,0,4
32.949383,9.390362,-9.317953,-55.001595,3.970324,0.083681,5.7202,16.467566,0.486943,0.185358,225.860,5.717066,27.603,0,Electric_Kettle,sess_1775549807051,1775549830107,36683,1,1,1,0,20,32768.00,0,4
28.640560,3.790041,-20.510645,-59.131058,9.429302,0.009147,2.2811,16.625336,1.107683,0.025432,225.860,5.728698,27.603,0,Electric_Kettle,sess_1775549807051,1775549830136,36776,1,1,1,0,20,32768.00,0,4
32.525394,6.671860,-9.298839,-62.092590,12.187991,0.096954,0.9081,15.174788,0.979385,0.313652,225.860,5.872444,27.603,0,Electric_Kettle,sess_1775549807051,1775549830231,36869,1,1,1,0,20,32768.00,0,4
32.087704,6.707736,-9.436033,-60.564362,1.198709,0.062365,1.9813,15.322935,0.865876,0.054888,225.860,5.898231,27.603,0,Electric_Kettle,sess_1775549807051,1775549830339,36969,1,1,1,0,20,32768.00,0,4
31.787592,8.879641,-10.235970,-52.477718,0.471127,0.022384,1.5759,15.817371,0.625653,0.208875,225.860,5.874125,27.606,0,Electric_Kettle,sess_1775549807051,1775549830558,37169,1,1,1,0,20,32768.00,0,4
29.297506,11.394016,-4.416944,-62.000294,1.576860,0.060361,0.6425,15.764636,0.780889,0.007468,225.579,5.870615,27.606,0,Electric_Kettle,sess_1775549807051,1775549830617,37262,1,1,1,0,20,32768.00,0,4
34.833508,3.888118,-12.476250,-62.506256,0.627762,0.059691,1.0906,14.860388,0.968420,0.122141,225.579,5.813252,27.606,0,Electric_Kettle,sess_1775549807051,1775549830725,37360,1,1,1,0,20,32768.00,0,4
31.123182,4.316217,-12.229905,-65.429413,2.468348,0.003506,0.6752,16.695475,0.971387,0.224748,225.579,5.708730,27.606,0,Electric_Kettle,sess_1775549807051,1775549830833,37459,1,1,1,0,20,32768.00,0,4
36.818558,3.602600,-13.681883,-46.900108,0.022707,0.040594,0.0000,15.578135,0.056605,0.255857,225.579,5.683253,27.606,0,Electric_Kettle,sess_1775549807051,1775549831105,37658,1,1,1,0,20,32768.00,0,4
34.207325,11.838472,-5.081544,-66.639290,0.000894,0.013578,0.7964,16.632109,0.286062,0.422610,225.431,5.875397,27.606,0,Electric_Kettle,sess_1775549807051,1775549831120,37753,1,1,1,0,20,32768.00,0,4
31.872004,12.551814,-3.332911,-63.287121,0.774378,0.015733,0.7412,15.622338,0.828950,0.054931,225.431,5.901217,27.606,0,Electric_Kettle,sess_1775549807051,1775549831216,37846,1,1,1,0,20,32768.00,0,4
31.360218,11.352562,-4.776282,-63.835800,0.883660,0.016168,2.3345,15.354205,0.506334,0.146356,225.431,5.832122,27.606,0,Electric_Kettle,sess_1775549807051,1775549831324,37945,1,1,1,0,20,32768.00,0,4
30.566696,9.247158,-10.150584,-61.654282,1.453289,0.012294,0.9385,15.111889,1.463055,0.326154,225.431,5.679948,27.605,0,Electric_Kettle,sess_1775549807051,1775549831667,38043,1,1,1,0,20,32768.00,0,4
29.767311,11.308996,-6.040981,-64.314323,0.001753,0.011165,0.8336,14.739891,0.127248,0.035655,225.303,5.746202,27.593,0,Electric_Kettle,sess_1775549807051,1775549832424,38814,1,1,1,0,20,32768.00,0,4
35.226562,10.029817,-6.067924,-40.838036,60.674267,0.099769,108.9277,15.006054,2.341297,0.044549,225.303,5.751810,27.593,0,Electric_Kettle,sess_1775549807051,1775549832614,39191,1,1,1,0,20,32768.00,0,4
38.581512,5.686363,-13.531522,-65.543732,0.655156,0.042422,1.4195,16.687172,0.342948,0.226709,225.303,5.647491,27.593,0,Electric_Kettle,sess_1775549807051,1775549832655,39290,1,1,1,0,20,32768.00,0,4
33.800957,10.953428,-4.765101,-65.416878,11.495884,0.046784,3.0408,16.254650,0.798211,0.474940,225.303,5.862069,27.590,0,Electric_Kettle,sess_1775549807051,1775549832938,39385,1,1,1,0,20,32768.00,0,4
32.324303,9.382980,-7.294843,-47.707500,1.699582,0.023201,9.6665,15.880217,0.914358,0.206087,225.406,5.612568,27.590,0,Electric_Kettle,sess_1775549807051,1775549833147,39772,1,1,1,0,20,32768.00,0,4
34.824089,8.488242,-7.592411,-61.675468,15.369412,0.055219,0.5504,16.041180,0.986143,0.204515,225.406,5.704397,27.590,0,Electric_Kettle,sess_1775549807051,1775549833231,39866,1,1,1,0,20,32768.00,0,4
29.735485,10.606729,-6.413810,-59.172264,8.025436,0.017221,0.4766,16.269363,0.894439,0.171893,225.406,5.855954,27.595,0,Electric_Kettle,sess_1775549807051,1775549833655,40259,1,1,1,0,20,32768.00,0,4
30.831331,12.355546,-3.850701,-47.557178,2.563311,0.010612,5.7771,16.535622,0.692756,0.255140,225.224,5.736427,27.595,0,Electric_Kettle,sess_1775549807051,1775549833738,40353,1,1,1,0,20,32768.00,0,4
38.484604,3.212241,-14.906888,-63.959053,0.008693,0.019514,0.7871,15.896186,0.181769,0.036073,225.085,5.743694,27.596,0,Electric_Kettle,sess_1775549807051,1775549834198,40840,0,1,1,0,18,32768.00,0,4
37.818634,10.822015,-5.315973,-44.208534,15.372680,0.296794,8.5099,15.242445,1.993760,0.181657,225.085,5.588808,27.593,0,Electric_Kettle,sess_1775549807051,1775549834670,41222,1,1,1,0,9,32768.00,0,4
34.747002,12.072662,-3.888094,-63.330734,2.690745,0.417927,2.8415,15.038065,0.611419,0.244447,225.085,5.698101,27.593,0,Electric_Kettle,sess_1775549807051,1775549834697,41319,1,1,1,0,10,32768.00,0,4
34.367161,10.348671,-5.530341,-63.692226,1.274669,0.051174,0.9931,15.249972,0.693990,0.274679,224.969,5.823313,27.593,0,Electric_Kettle,sess_1775549807051,1775549834781,41416,1,1,1,0,16,32768.00,0,4
31.534349,10.547884,-5.497148,-50.493256,9.013921,0.304141,2.2286,15.827005,2.106115,0.412680,224.969,5.673687,27.598,0,Electric_Kettle,sess_1775549807051,1775549835225,41803,1,1,1,0,18,32768.00,0,4
